# rr	self_coop	bc_min(AllD)	bc_max(AllC)	eq_coop	eq0	eq1	eq2	rho_alld_to_resident	rho_resident_to_alld	rho_allc_to_resident	rho_resident_to_allc
242	0.690732	6.769901363	4.930632511	2.694099929e-11	3.897601329e-11	1.901967249e-14	1	8.677323218e-12	0.2223111331	0.1546874156	0.0004013644186
243	0.693	6.318894185	4.39524175	3.045906762e-11	4.391660355e-11	2.486135819e-14	1	9.55356107e-12	0.2171636192	0.1538525537	0.0004651449463
244	0.781976	3.403459459	2.862940135	0.0002072744391	0.0002585896711	5.063522422e-06	0.9997363468	3.597290696e-06	0.0008309834805	0.1058166235	0.01514856856
245	0.786416	3.368080902	2.965828374	0.000272218111	0.0003379562166	6.443934902e-06	0.9996555998	4.501150538e-06	0.0005808206406	0.1060453497	0.01475533657
246	0.787264	3.333251292	3.063557354	0.0002147652447	0.0002660342094	5.326088922e-06	0.9997286397	3.741765615e-06	0.0006914443143	0.1008167095	0.01538810056
247	0.786552	3.338396624	2.897221165	0.0002609934347	0.0003233049677	6.697265668e-06	0.9996699978	4.639280307e-06	0.0005111729138	0.09983130309	0.01590164663
248	0.821232	2.985978369	2.18079096	1.828842146e-08	2.090296018e-08	1.122241664e-09	0.999999978	9.907373618e-10	0.01154361812	0.0459833558	0.03832212709
249	0.823684	3.154487708	2.268069872	2.230232589e-08	2.550740361e-08	1.292285658e-09	0.9999999732	1.105049893e-09	0.009489467517	0.04633139999	0.03618053567
250	0.823408	2.971242069	2.182280146	2.117952105e-08	2.425931726e-08	1.204205146e-09	0.9999999745	1.057000244e-09	0.01042168439	0.04648697271	0.03545677453
251	0.826652	3.049614576	2.267515524	2.652320325e-08	3.033160815e-08	1.44951871e-09	0.9999999682	1.236682583e-09	0.008858190914	0.04661801718	0.0341417186
252	0.890184	2.406147499	2.148676171	0.0002392236283	0.0002536786214	1.340297831e-05	0.9997329184	8.953306295e-06	1.201891276e-06	0.0326311871	0.03700731728
253	0.8918	2.396308871	2.183312263	0.0002900499846	0.0003079235203	1.54437892e-05	0.9996766327	1.031710661e-05	9.461151595e-07	0.03309723541	0.03515361795
254	0.891428	2.399481324	2.13755796	0.0002506331703	0.0002658346653	1.366070627e-05	0.9997205046	9.125566985e-06	1.104499249e-06	0.03268024218	0.03599665226
255	0.893032	2.391063511	2.169610555	0.0003027734091	0.0003214532827	1.570534106e-05	0.9996628414	1.049196061e-05	8.641359829e-07	0.03308954343	0.03424394314
