# rr	self_coop	bc_min(AllD)	bc_max(AllC)	eq_coop	eq0	eq1	eq2	rho_alld_to_resident	rho_resident_to_alld	rho_allc_to_resident	rho_resident_to_allc
156	0.626016	4.890432711	7.35336725	1.356479797e-09	2.16671981e-09	7.852814601e-14	0.9999999978	3.240739449e-10	0.1495447898	0.1850826968	3.091119106e-05
157	0.664308	4.051245112	7.844333748	7.812083405e-09	1.175866115e-08	7.107328657e-13	0.9999999882	1.110706983e-09	0.09441826942	0.1839150833	5.148096895e-05
158	0.784116	2.844324726	8.996918336	1.992787022e-07	2.539729486e-07	1.344496653e-10	0.9999997459	3.642974261e-09	0.01399041499	0.1172101191	0.0004155771854
159	0.799844	2.74487034	8.965410747	2.926528207e-06	3.656022339e-06	2.2806753e-09	0.9999963417	1.804968108e-08	0.004520366959	0.1165797492	0.0004893112181
160	0.54036	10.24209352	103.3968411	1.761277414e-13	3.259451741e-13	7.189156111e-21	1	1.089790903e-13	0.3338041495	0.2121016126	1.940033398e-08
161	0.536076	10.20921305	20.09225794	4.798300961e-12	8.950784046e-12	4.524311981e-19	1	3.01696727e-12	0.3370812852	0.2112618732	4.443365769e-08
162	0.569156	8.961948148	None	3.253760228e-13	5.716814702e-13	8.388579765e-20	1	1.586401966e-13	0.2773219007	0.1617159217	1.217161703e-07
163	0.571232	7.872339185	37.65555986	1.146095358e-11	2.006355993e-11	6.114338496e-18	1	5.414076672e-12	0.2698368331	0.1609925816	2.525754264e-07
164	0.606564	5.304038005	11.21776217	4.428852753e-10	7.301457314e-10	5.15982631e-15	0.9999999993	1.283072398e-10	0.1757234088	0.1923513042	6.078608839e-06
165	0.615248	5.139188187	8.869812856	1.649313853e-09	2.680641487e-09	5.45396057e-14	0.9999999973	4.102365245e-10	0.1530231896	0.1909914174	1.747289125e-05
166	0.685576	3.938799386	11.99023136	4.116337822e-09	6.003559118e-09	4.417765215e-13	0.999999994	4.802087603e-10	0.07993820462	0.1338254923	5.8988785e-05
167	0.694952	3.680793751	9.251670379	1.81475755e-08	2.610796383e-08	3.793822158e-12	0.9999999739	1.582438746e-09	0.06051429563	0.132757296	0.0001163323452
168	0.549912	10.6825891	130.1979695	2.241687343e-13	4.076447141e-13	1.427125598e-20	1	1.282129364e-13	0.3148373269	0.1997045139	3.036498998e-08
169	0.54306	9.805165211	46.51539491	6.327603468e-12	1.165175588e-11	9.191083542e-19	1	3.461864474e-12	0.2970946879	0.1981519839	6.830801239e-08
170	0.584028	6.924878837	None	4.589670543e-13	7.858643666e-13	2.599477768e-19	1	1.960770938e-13	0.2497724359	0.1482443408	2.69930188e-07
171	0.583372	7.302305722	None	1.295626097e-11	2.220923833e-11	1.319011346e-17	1	5.833970887e-12	0.2626830805	0.1473474513	4.841221687e-07
172	0.619144	4.980830019	9.145547399	6.947383442e-10	1.122068232e-09	1.65307868e-14	0.9999999989	1.593144545e-10	0.141972917	0.1759760985	1.24309799e-05
173	0.624736	4.945556445	7.853957637	2.410603085e-09	3.858365982e-09	1.429553306e-13	0.9999999961	5.382821619e-10	0.1394856894	0.1747951466	3.121905697e-05
174	0.707312	3.620810056	20.86425041	9.357891589e-09	1.322828737e-08	1.365196323e-12	0.9999999868	7.667184199e-10	0.0578915868	0.1210725638	8.141463849e-05
175	0.719436	3.544728938	10.15915119	3.799587236e-08	5.27997035e-08	9.864870792e-12	0.9999999472	2.36051515e-09	0.04458220834	0.1201815061	0.0001472245057
